,Close,Year-Month,Simple Returns
473,40.12870407104492,2018-01,0.2337787914279632
474,39.298091888427734,2018-01,-2.069870437746135
475,39.06645202636719,2018-01,-0.5894430261861094
476,39.1740837097168,2018-01,0.2755092355890554
477,39.255985260009766,2018-02,0.2090707491714916
478,37.55265808105469,2018-02,-4.339025419113007
479,36.61441802978515,2018-02,-2.4984650866642144
480,38.14461517333984,2018-02,4.179220170343556
481,37.32804107666016,2018-02,-2.1407322972559317
482,36.3009147644043,2018-02,-2.75162125477324
483,36.74489974975586,2018-02,1.2230683117300467
484,38.22494888305664,2018-02,4.027903582212433
485,38.60788345336914,2018-02,1.001792236489396
486,39.3197021484375,2018-02,1.843713333646213
487,40.639991760253906,2018-02,3.3578321799898836
488,40.508445739746094,2018-02,-0.3236861397114432
489,40.37218475341797,2018-02,-0.33637673290048964
490,40.18893814086914,2018-02,-0.4538932278945196
491,40.5248908996582,2018-02,0.8359334043897659
492,41.22965621948242,2018-02,1.7390924544849584
493,42.04485702514648,2018-02,1.9772195075418608
494,41.90860366821289,2018-02,-0.3240666435186057
495,41.845176696777344,2018-02,-0.1513459430375952
496,41.1121940612793,2018-03,-1.751653818573784
497,41.396461486816406,2018-03,0.6914430913451008
498,41.539772033691406,2018-03,0.346190330592977
499,41.50452423095703,2018-03,-0.08485314436917912
500,41.11924743652344,2018-03,-0.9282766194106284
501,41.56795883178711,2018-03,1.0912441818307972
502,42.28212356567383,2018-03,1.7180654377972449
503,42.6909065246582,2018-03,0.9667985534109746
504,42.27978515625,2018-03,-0.9630185954724091
505,41.92034149169922,2018-03,-0.8501548984282015
506,41.96967315673828,2018-03,0.11767954001240533
507,41.82168197631836,2018-03,-0.35261456496751276
508,41.18268966674805,2018-03,-1.527897203972195
509,41.1685905456543,2018-03,-0.0342355518977544
510,40.23592376708984,2018-03,-2.265481441562034
511,39.66739273071289,2018-03,-1.4129936214909655
512,38.748836517333984,2018-03,-2.3156455469978576
513,40.58831787109375,2018-03,4.747191190984257
514,39.54758834838867,2018-03,-2.5641109986631605
515,39.11061477661133,2018-03,-1.1049310211482144
516,39.41603469848633,2018-03,0.780913119416482
517,39.15760803222656,2018-04,-0.6556384178078911
518,39.559326171875,2018-04,1.0259006099601953
519,40.315799713134766,2018-04,1.9122508254389547
520,40.59535598754883,2018-04,0.6934161703432196
521,39.556983947753906,2018-04,-2.5578591800338057
522,39.94931411743164,2018-04,0.9918101192849083
523,40.701080322265625,2018-04,1.8818000294677395
524,40.51079177856445,2018-04,-0.4675270095891637
525,40.91015625,2018-04,0.9858224287950357
526,41.04877471923828,2018-04,0.33883632316433765
527,41.30484771728515,2018-04,0.6238261672810719
528,41.87336349487305,2018-04,1.3763899614862574
529,41.779396057128906,2018-04,-0.2244086213796681
530,40.59535598754883,2018-04,-2.834028687157253
531,38.93208312988281,2018-04,-4.097199832848286
532,38.819313049316406,2018-04,-0.2896584808734448
533,38.27898406982422,2018-04,-1.391907628055522
534,38.44578170776367,2018-04,0.4357420709891313
535,38.579689025878906,2018-04,0.3483017178141923
536,38.13332748413086,2018-04,-1.156985846746017
537,38.824005126953125,2018-04,1.8112178726330308
538,39.72612762451172,2018-05,2.323620385399927
539,41.48103332519531,2018-05,4.417510101338906
540,41.556209564208984,2018-05,0.18123039130755192
541,43.18660354614258,2018-05,3.923346231600977
542,43.49905776977539,2018-05,0.7234980247959877
543,43.7081413269043,2018-05,0.4806622668369176
544,44.01590347290039,2018-05,0.7041300239565507
545,44.6454963684082,2018-05,1.4303759455839282
546,44.4756965637207,2018-05,-0.3803290779574642
547,44.371925354003906,2018-05,-0.23332115679879362
548,43.96866226196289,2018-05,-0.9088248680302669
549,44.37901306152344,2018-05,0.9332801555701264
550,44.098358154296875,2018-05,-0.6324045711370019
551,43.9379997253418,2018-05,-0.36363809372220723
552,44.24930191040039,2018-05,0.7085033160465937
553,44.13845443725586,2018-05,-0.25050671617143916
554,44.42146301269531,2018-05,0.6411837003530652
555,44.371925354003906,2018-05,-0.11151739571758634
556,44.47333526611328,2018-05,0.2285452147958722
557,44.31298065185547,2018-05,-0.3605635001249774
558,44.21864700317383,2018-05,-0.21288039597870956
559,44.07007598876953,2018-05,-0.33599176924982155
560,44.86481475830078,2018-06,1.803352392071611
561,45.23980712890625,2018-06,0.8358273016965567
562,45.58882522583008,2018-06,0.771484493577379
563,45.746829986572266,2018-06,0.346586603097343
564,45.624210357666016,2018-06,-0.2680396192309753
565,45.20914459228515,2018-06,-0.9097489296296946
566,45.09829330444336,2018-06,-0.24519660533613985
567,45.34592056274414,2018-06,0.5490834356616014
568,44.97331237792969,2018-06,-0.8217016661926313
569,44.99688720703125,2018-06,0.052419596990005424
570,44.53466033935547,2018-06,-1.0272418746413936
571,44.51107025146485,2018-06,-0.05297017583800745
572,43.791778564453125,2018-06,-1.6159838057096643
573,43.982810974121094,2018-06,0.4362289359561178
574,43.737548828125,2018-06,-0.5576318124378199
